;name;retentionRate;fullStreams;consistency;amortisedConsistency;mean;score
514;Encoding (Willix);1.0;8;0.02108433734939759;0.1590909090909091;0.024024024024024024;8.769566786121486e-05
515;Encom Part II (Daft Punk);1.0;11;0.015060240963855422;0.10416666666666667;0.03303303303303303;4.723452139435139e-05
516;End Credits (Justin Hurwitz);0.934109133296674;11;0.015060240963855422;0.045871559633027525;0.03646672292149178;1.9069690226797426e-05
517;End Titles (Dunkirk) (Benjamin Wallfisch);1.0;6;0.012048192771084338;0.03636363636363636;0.018018018018018018;4.25124251445297e-06
518;Enjoy Right Now, Today (Tyler, The Creator);0.8516302039082413;6;0.006024096385542169;0.015503875968992248;0.020459584478276067;3.5020784922483154e-07
519;Enough Of Our Machines (Son Lux);0.8903115878980853;18;0.030120481927710843;0.04310344827586207;0.056145775813392765;0.00013220593391514852
520;Entity (Sidewalks and Skeletons);0.8535373464523969;5;0.006024096385542169;0.011976047904191617;0.017942226502002338;2.120560058148126e-07
521;Equilibrium (Carbon Based Lifeforms);0.8875075725072094;28;0.06626506024096386;0.10837438423645321;0.09594676459537398;0.0032509715607255338
522;Escape (Vacant);0.976247332988906;34;0.04819277108433735;0.19047619047619047;0.10260857854237751;0.004591926923790675
523;Escape From LA (The Weeknd);0.9986459152713789;9;0.012048192771084338;0.045454545454545456;0.0269904301424697;9.729524292513067e-06
524;Escape Through Paris (Lorne Balfe);0.9310963794985787;9;0.018072289156626505;0.034482758620689655;0.02796085223719456;1.4693840555905608e-05
525;Eternally Yours (Klimeks);0.9150318757398027;43;0.09939759036144578;0.2391304347826087;0.13739217353450486;0.031528874293583226
526;Ether (We Are All Astronauts);0.7554395946605619;6;0.02710843373493976;0.04736842105263158;0.022685873713530386;1.7952554454350532e-05
527;Euforia (Otsochodzi);0.9500929118488178;96;0.1144578313253012;0.2235294117647059;0.30243197794587;0.1395542108131396
528;Europa (Taco Hemingway);0.9780039782253612;54;0.060240963855421686;0.29411764705882354;0.16446913747934;0.0223574422112405
529;European Union (Epic Mountain);1.0;9;0.015060240963855422;0.046296296296296294;0.02702702702702703;1.5536448061197846e-05
530;Eva (Ben Frost);1.0;7;0.006024096385542169;0.0273972602739726;0.021021021021021023;1.0090574721417047e-06
531;Everybody Else (Emmit Fenn);0.9426103151827608;32;0.06927710843373494;0.13218390804597702;0.0990731562504403;0.005677412454888188
532;Everybody Gets High (MISSIO);0.8671435443771164;52;0.06626506024096386;0.13414634146341464;0.1718662880747438;0.009548358351615268
533;Everyday (feat. Rod Stewart, Miguel & Mark Ronson) (A$AP Rocky);0.9662988458700288;16;0.02710843373493976;0.11538461538461539;0.04933057171108255;0.0002813570079399319
534;Everyone (Phaeleh);0.7900862011465846;6;0.009036144578313253;0.01775147928994083;0.021353681112069853;7.933000337524844e-07
535;Everything (Koven);0.9223735592057962;30;0.060240963855421686;0.0823045267489712;0.09417627931830953;0.0023394472378372314
536;Everything At Your Feet (feat. The Chamanas) (ODESZA);1.0;6;0.006024096385542169;0.013071895424836602;0.018018018018018018;3.8205610832502193e-07
537;Everything Must Go (Dizzee Rascal);0.7939061724087537;9;0.02710843373493976;0.0782608695652174;0.030993334057999387;5.743393014164034e-05
538;Evil Spider (BENEE);0.9975473613896798;67;0.07530120481927711;0.18518518518518517;0.20070772736669235;0.03136418363376201
539;Ex (Kuban);0.8959750587469677;18;0.018072289156626505;0.02702702702702703;0.05919354742472459;3.1033169892897025e-05
540;Execute Me (Uroboros);0.822622481879227;14;0.018072289156626505;0.23076923076923078;0.051877093451843145;0.00016263770528529336
541;Exist (OVERWERK);0.9824236962025316;45;0.08132530120481928;0.16981132075471697;0.14751106549587562;0.018734429514978182
542;Experience (Ludovico Einaudi);0.8738930469755002;14;0.02710843373493976;0.23684210526315788;0.04461315855430481;0.0003930464280117802
543;Eye for a Eye (Your Beef Is Mines) (feat. Nas & Raekwon) (Mobb Deep);0.9662626977355079;5;0.006024096385542169;0.07692307692307693;0.01741013869793708;1.7194993640812498e-06
544;Eyes Closed (Halsey);0.9098346709170764;8;0.015060240963855422;0.029069767441860465;0.024590126241002066;6.8470063342921045e-06
545;Eyes on Fire (Blue Foundation);0.7610674116489338;11;0.012048192771084338;0.15384615384615385;0.03656780356271153;2.7209391766619135e-05
546;Eyesclosed (feat. BONES) (MISOGI);0.7170128890258004;3;0.018072289156626505;0.047619047619047616;0.012919151153618025;2.726460488466943e-06
547;F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar) (A$AP Rocky);0.96359122825528;34;0.04819277108433735;0.2077922077922078;0.1041720246762465;0.004917373548786709
548;FACE (BROCKHAMPTON);0.9315876447876448;18;0.030120481927710843;0.053763440860215055;0.055951209897155844;0.00018023352416800926
549;FALA (Guzior);0.8931132812500001;5;0.009036144578313253;0.05263157894736842;0.016092131193693696;2.1742156781079287e-06
550;FML (Kanye West);0.8914507290947237;43;0.06325301204819277;0.16030534351145037;0.13920551925803493;0.008177146773282325
551;FMRN (Lilyisthatyou);0.9702404476398284;18;0.018072289156626505;0.23076923076923078;0.05535906458005027;0.0003004898893104623
552;FPS (Bedoes);1.017593033622785;101;0.10843373493975904;0.2926829268292683;0.32086266825943655;0.20387099519233465
553;FVN! (LVL1);0.9347561687198677;21;0.018072289156626505;0.23076923076923078;0.06456273838005092;0.00035140762552835744
554;Facts (Charlie Heat Version) (Kanye West);0.958583835696717;41;0.06626506024096386;0.16793893129770993;0.12665972603800466;0.009887441135815361
555;Fade (Kanye West);0.977688455192623;37;0.0572289156626506;0.1450381679389313;0.11450405331084774;0.00568494762599327
556;Fading (Fenech-Soler);0.9346343789996158;52;0.1144578313253012;0.18536585365853658;0.17120930065758738;0.04564269558684641
557;Fading Light (Sidewalks and Skeletons);0.9132410527017774;6;0.0030120481927710845;0.006024096385542169;0.019197259366103427;3.789286679349405e-08
558;Fair Play (PRO8L3M);0.9902833333333334;5;0.012048192771084338;0.022857142857142857;0.01486911911911912;1.9837974252578345e-06
559;Fairly Local (Twenty One Pilots);0.9340827592951555;66;0.08433734939759036;0.13333333333333333;0.21598910650368466;0.02538102774313146
560;Faith (The Weeknd);0.9049257483423133;10;0.015060240963855422;0.056818181818181816;0.03260993687720048;1.905689072766714e-05
561;Faithful (BOBI ANDONOV);1.0;6;0.012048192771084338;0.02197802197802198;0.018018018018018018;2.569432288955093e-06
562;Faka (Mata);0.9301655210695389;24;0.009036144578313253;0.11538461538461539;0.07541882603266532;5.3726165919226384e-05
563;Faker (Miike Snow);1.0096304008328996;8;0.015060240963855422;0.027472527472527472;0.024255385004994585;7.913732552485964e-06
564;Fala (Kusha);0.8945206390035977;6;0.006024096385542169;0.011627906976744186;0.018803737156231782;2.778046045035472e-07
565;Fall (Daft Punk);1.7981145209127778;28;0.02710843373493976;0.04326923076923077;0.15119281256924258;0.0011192995440178675
566;Falling (HAIM);0.9502026586358047;50;0.09036144578313253;0.1694915254237288;0.15694037905396166;0.02475051076992083
567;Fallout (Lorne Balfe);0.9961304237503172;14;0.02108433734939759;0.04046242774566474;0.04187935715466799;5.113665280703132e-05
568;Falls (feat. Sasha Alex Sloan) (ODESZA);0.9775124211514464;6;0.006024096385542169;0.013071895424836602;0.017612836417143177;3.609382091507963e-07
569;False Alarm (The Weeknd);0.8977944867371835;35;0.07228915662650602;0.09876543209876543;0.11053926112980338;0.004840959790660907
570;Famous (Kanye West);0.981849300357607;37;0.06927710843373494;0.12365591397849462;0.11204286310387108;0.007085620522215157
571;Fantasy (The xx);0.9915097320525784;29;0.03313253012048193;0.060109289617486336;0.08932520108581787;0.0005622503832900225
572;Fast Food (Rasmentalism);0.8863217663177204;38;0.0963855421686747;0.1568627450980392;0.12509646551631487;0.015386241546654031
573;Faster Than Light (From Stellaris Original Game Soundtrack) - Instrumental (Paradox Interactive);0.9557223298463128;27;0.04216867469879518;0.14;0.08323107377039962;0.0017712420698017236
574;Fatal System Error (Notaker);0.9254505646353818;19;0.03313253012048193;0.16923076923076924;0.0583617473193484;0.0007303192108987351
575;Fate Whispers to the Warrior (Lorne Balfe);1.0;5;0.009036144578313253;0.017341040462427744;0.015015015015015015;8.675097875891758e-07
576;Father Stretch My Hands Pt. 1 (Kanye West);0.9599907625400562;33;0.060240963855421686;0.10752688172043011;0.10378278513946554;0.0038230641381921293
577;Father and Son (Daft Punk);1.0;7;0.012048192771084338;0.08333333333333333;0.021021021021021023;1.2276865911057407e-05
578;Fearful Odds (M83);1.0019155170051537;14;0.018072289156626505;0.03278688524590164;0.04212257428850496;3.088689043955719e-05
579;Fed Up (Ghostemane);0.958634401823384;16;0.024096385542168676;0.2857142857142857;0.04893929378677936;0.0005396232014696077
580;Feedback (Kanye West);1.0;30;0.05120481927710843;0.0918918918918919;0.09009009009009009;0.0021694949005663607
581;Feel Invincible (Skillet);0.8878188085453725;14;0.0391566265060241;0.053497942386831275;0.05065632841550175;0.00020372352810756427
582;Feel Nothing (Sidewalks and Skeletons);1.0;7;0.0030120481927710845;0.006024096385542169;0.021021021021021023;5.5467767670440096e-08
583;Feel You Fade (Phaeleh);0.9240233463542479;49;0.0963855421686747;0.1893491124260355;0.15539131350101468;0.02901098004321476
584;Feel the Same (Battle Tapes);0.7858730899814891;23;0.060240963855421686;0.0823045267489712;0.07315935672500347;0.001147559352422111
585;Feels (feat. Pharrell Williams, Katy Perry & Big Sean) (Calvin Harris);0.7202767967844307;6;0.015060240963855422;0.02127659574468085;0.02162993383737029;2.2092439697032365e-06
586;Feels Like We Only Go Backwards (Tame Impala);0.9581609000452284;30;0.060240963855421686;0.10752688172043011;0.09495288198646408;0.0033117160627884985
587;Fendi (poznaliśmy się w studio) (Bedoes);0.9337752137229703;10;0.02710843373493976;0.08333333333333333;0.03084542748033836;9.377945093182271e-05
588;Fernando (ABBA);0.9701896215475436;5;0.012048192771084338;0.020100502512562814;0.017480894081937724;1.8155817316678645e-06
589;Fiction (The xx);0.9915675052886068;6;0.015060240963855422;0.027472527472527472;0.017866081176371295;4.913296030330063e-06
590;Fight Club (PRO8L3M);1.0;11;0.009036144578313253;0.07894736842105263;0.03303303303303303;1.2887566258332501e-05
591;Fight the Feeling (Mac Miller);0.7748262061767932;11;0.030120481927710843;0.12987012987012986;0.039555692207223665;0.0001547529330592721
592;Fiji (Taco Hemingway);0.9061297082532087;98;0.17771084337349397;0.3277777777777778;0.3210910077293653;0.47198505621799414
593;Filipiny (Bedoes);0.7068572780004481;3;0.015060240963855422;0.024875621890547265;0.010613472642649372;8.712669963684362e-07
594;Final Frontier (Thomas Bergersen);0.9403855202972121;20;0.045180722891566265;0.06465517241379311;0.06777553299439368;0.0006076982114281959
595;Finale (Daft Punk);1.0000024216685366;11;0.018072289156626505;0.032432432432432434;0.0330331130280898;2.1177534387732914e-05
596;Finger on the Trigger (Jak3 / Trashman);0.7808239462828328;12;0.015060240963855422;0.19230769230769232;0.04689633311008005;6.910626707358349e-05
597;Fire In My Head (Two Feet);1.0;5;0.0030120481927710845;0.038461538461538464;0.015015015015015015;2.1378802457681974e-07
598;Fireside (Arctic Monkeys);0.9395909394694254;38;0.045180722891566265;0.0625;0.11850696533848609;0.001473396193772362
599;Firestarter (Torre Florim);0.9177948903002309;28;0.06325301204819277;0.08860759493670886;0.08819650597479696;0.002483180923717239
600;First Step (Hans Zimmer);1.0;24;0.030120481927710843;0.09090909090909091;0.07207207207207207;0.0005314053143066213
601;First to Dock (Justin Hurwitz);1.0;10;0.012048192771084338;0.03669724770642202;0.03003003003003003;9.231136903711432e-06
602;Flary (PRO8L3M);0.9163838943807053;108;0.18373493975903615;0.30808080808080807;0.3604993698614786;0.5663423693184435
603;Flashing Lights (Kanye West);0.896857342551346;16;0.02710843373493976;0.04245283018867924;0.05117204056599271;9.082357371851331e-05
604;Flatera (Kuban);0.9549971070536624;24;0.03614457831325301;0.053811659192825115;0.07743219786921586;0.00042819230138285236
605;Flickers (Son Lux);0.9440428170206848;100;0.18373493975903615;0.2663755458515284;0.3175159024213715;0.45158965051023375
606;Flight (Son Lux);0.9651592921235297;47;0.06626506024096386;0.12087912087912088;0.14491881263116063;0.00884664746124959
607;Flight to LAPD (Hans Zimmer);0.9547810445699239;5;0.012048192771084338;0.023391812865497075;0.017203262064322954;2.029974954557256e-06
608;Flower (Moby);0.8546283497445195;9;0.02710843373493976;0.03734439834024896;0.033363869509545806;3.295107783717918e-05
609;Floyd Mayweather (Żabson);0.8683538841288868;13;0.018072289156626505;0.05357142857142857;0.04954571711245901;3.817679581220859e-05
610;Fluorescent Adolescent (Arctic Monkeys);0.9831784073626685;12;0.015060240963855422;0.02336448598130841;0.04133482793716924;1.2497526011107456e-05
611;Fly Away (TheFatRat);0.8894435665004006;12;0.0391566265060241;0.05803571428571429;0.04006502551803606;0.00016908560093806358
612;Fly Like Iron Man (Harry Gregson-Williams);0.8269299572518916;10;0.015060240963855422;0.045454545454545456;0.03476582402860806;1.3144827012395152e-05
613;Flying Drone (Hans Zimmer);0.9693058436797007;21;0.02710843373493976;0.08181818181818182;0.06403822390676701;0.00030020593342546583
614;Folder (Otsochodzi);0.9614729548560572;156;0.19879518072289157;0.3127962085308057;0.48218013051339803;1.2378744025017434
615;Foot Fungus (Ski Mask The Slump God);0.9156583375789296;7;0.018072289156626505;0.07792207792207792;0.0219977978997941;2.2153452122393638e-05
616;For U (feat. Charli XCX) (Miike Snow);0.9559564015454304;25;0.02108433734939759;0.038461538461538464;0.07750997850368355;0.00010875307690837457
617;Forever (HAIM);0.8353550259675669;3;0.0030120481927710845;0.005649717514124294;0.012542868257771275;1.2017452968520674e-08
618;Forever (feat. The Hacker & Electric Youth) (Gesaffelstein);0.8506901995709024;4;0.015060240963855422;0.1282051282051282;0.01277312611968322;9.51306992734025e-06
619;Foreword (feat. Rex Orange County) (Tyler, The Creator);1.0;8;0.006024096385542169;0.015503875968992248;0.024024024024024024;6.976489951216497e-07
620;Forgive (Sidewalks and Skeletons);0.9660583467233191;6;0.0030120481927710845;0.006024096385542169;0.020307532814003708;4.361162720756397e-08
621;Formula (Labrinth);0.9754849414596494;22;0.045180722891566265;0.23809523809523808;0.06737583679751331;0.0026410277613750054
622;Fortunate Son (Creedence Clearwater Revival);0.878592722562802;22;0.06626506024096386;0.09053497942386832;0.07915249752818036;0.0018993972156485907
623;Forty Screams (Son Lux);1.0;5;0.012048192771084338;0.02185792349726776;0.015015015015015015;1.9439523109061643e-06
624;Fountains (M83);0.9704078299619701;20;0.024096385542168676;0.03333333333333333;0.0611968901777819;9.017492885182459e-05
625;Four Out Of Five (Arctic Monkeys);1.0;9;0.009036144578313253;0.01775147928994083;0.02702702702702703;2.144581422317298e-06
626;Fourth Of July (Fall Out Boy);0.934496780506412;37;0.060240963855421686;0.0823045267489712;0.12067075544076794;0.0033524777551939893
627;Framed (Eminem);0.8412621231288214;6;0.009036144578313253;0.016574585635359115;0.022736814138616796;8.665382736419439e-07
628;Frank's Track (Kanye West);1.0;17;0.015060240963855422;0.03816793893129771;0.05105105105105105;3.3251697064278e-05
629;Franziska & Magnus (Ben Frost);1.0;6;0.006024096385542169;0.0273972602739726;0.018018018018018018;8.007477338866897e-07
630;Free Fall (Lorne Balfe);1.0471053364088707;21;0.03313253012048193;0.06321839080459771;0.0660336698636225;0.00041061555505128003
631;Freestyle 4 (Kanye West);1.0;9;0.015060240963855422;0.03816793893129771;0.02702702702702703;1.2808674737476088e-05
632;Frenezja Romantyczna :* (Bedoes);0.9750972461364018;8;0.009036144578313253;0.0625;0.023425759666940583;5.941266697811484e-06
633;Freon (PRO8L3M);0.9268579418648867;11;0.018072289156626505;0.15789473684210525;0.03618364337610669;9.26977452485375e-05
634;Fresh Prince (trill 4ever) (Bedoes);0.9655378127027612;12;0.02710843373493976;0.08333333333333333;0.03769366836377146;0.00013300918333672413
635;Friction (Imagine Dragons);0.8740191502285879;23;0.0572289156626506;0.07983193277310924;0.08136514611737604;0.0013103780675823243
636;From Nowhere (Dan Croll);0.93809140796822;92;0.1716867469879518;0.2345679012345679;0.2901604054676476;0.30153612160971127
637;From Past to Present (Jeremy Soule);0.8335696217521307;4;0.015060240963855422;0.05;0.012516060386668628;3.526236364901519e-06
638;Frontlines (Zeds Dead);0.93796049376235;88;0.1536144578313253;0.20987654320987653;0.2788531197671851;0.2024732278320045
639;Fuckoff (Reto);0.8848857298474946;36;0.07530120481927711;0.11961722488038277;0.11957915268209386;0.0066115333372993215
640;Fukk Sleep (feat. FKA twigs) (A$AP Rocky);0.9627935859766219;39;0.0572289156626506;0.1165644171779141;0.12143342525831267;0.004809469085421315
641;Fusion (Epic Mountain);0.8643284440433139;11;0.02108433734939759;0.07446808510638298;0.038933713695644766;5.3678863263358126e-05
642;Future Starts Slow (The Kills);0.9073271226298739;38;0.0391566265060241;0.06435643564356436;0.1335105976242157;0.0011279030561461177
643;GAZPROM (Quebonafide);1.0274299246507141;78;0.08433734939759036;0.3111111111111111;0.24683001192809945;0.09052185048655353
644;GOMBAO 33 (Mata);0.9318481785869875;74;0.08132530120481928;0.26732673267326734;0.23226245892708697;0.0547526699785315
645;GONE, GONE / THANK YOU (Tyler, The Creator);0.8989217867639012;22;0.04819277108433735;0.12121212121212122;0.07018608545303734;0.0013258727757441472
646;GOOBA (6ix9ine);0.9555972624610524;12;0.024096385542168676;0.1038961038961039;0.03730559883481586;0.00012767948321304896
647;Gady (Bedoes);0.9295634419384385;11;0.015060240963855422;0.03225806451612903;0.03349778169147526;1.2728022291720862e-05
648;Gambino (Guzior);0.9026081242532855;15;0.030120481927710843;0.04484304932735426;0.04878962833801544;0.00010981772940181391
649;Gamma Ray Bursts (Epic Mountain);0.9237448236434681;34;0.030120481927710843;0.10638297872340426;0.10541232221757293;0.0009091271382057026
650;Ganges (Białas);0.7266932226139786;16;0.08132530120481928;0.11894273127753303;0.06546785789315122;0.0017006914788545704
651;Gangsta's Paradise (Coolio);0.7497463054596518;10;0.03614457831325301;0.05660377358490566;0.03602384650857187;7.889607903895362e-05
652;Gap Year (Jan-Rapowanie);1.0;5;0.0030120481927710845;0.010526315789473684;0.015015015015015015;5.8510406726287504e-08
653;Garden Shed (feat. Estelle) (Tyler, The Creator);0.9315336320775132;11;0.006024096385542169;0.015503875968992248;0.03636617782885186;1.0241479547415534e-06
654;Gdybyś Kiedyś (Paluch);0.8655673054938532;10;0.024096385542168676;0.03571428571428571;0.031191614612391106;2.7438880664395867e-05
655;Gdzie jest Eis? (to dla Was) (Bedoes);1.0;9;0.024096385542168676;0.07476635514018691;0.02702702702702703;6.423203229846702e-05
656;GeForce (PRO8L3M);1.0;17;0.015060240963855422;0.13157894736842105;0.05105105105105105;0.00011463085040580049
657;Gehenna (Gedz);0.8531569819984857;4;0.012048192771084338;0.05405405405405406;0.012810164894872156;2.585635707776302e-06
658;Genesis (From Stellaris Original Game Soundtrack) (Paradox Interactive);0.9603870652173913;23;0.03614457831325301;0.14457831325301204;0.07210113102232667;0.001075922420222013
659;Geneva (Skeler);0.9685680867271529;7;0.02108433734939759;0.1891891891891892;0.023268902984436107;8.424856918166942e-05
660;Genghis Khan (Miike Snow);0.9541543281343299;76;0.12349397590361445;0.17083333333333334;0.2378222499554035;0.08791060003532966
661;Genius (feat. Sia, Diplo, and Labrinth) (Sia);1.0160634570056861;6;0.015060240963855422;0.08928571428571429;0.021358691288407814;1.8332683998721564e-05
662;Gentrify (Da Vosk Docta);0.8857749673326408;19;0.03313253012048193;0.09166666666666666;0.06383963728523538;0.0003790236012148786
663;Get Free (Major Lazer);0.9921955788001936;28;0.060240963855421686;0.0975609756097561;0.08342785647569195;0.0028188249543017025
664;Ghost Lite (foxwedding);0.8576655839695841;7;0.015060240963855422;0.11363636363636363;0.02060457859386388;1.9050090535083454e-05
665;Ghost Town (Adam Lambert);0.9146605012346866;15;0.045180722891566265;0.06172839506172839;0.04944110817484792;0.00035159811919005225
666;Gigi (Reto);0.8934870812501304;52;0.10843373493975904;0.1722488038277512;0.16635495206458883;0.03429121033832726
667;Gimme Gimme Gimme (a man after midnight) (Syzz);0.8818089231212586;16;0.02710843373493976;0.3333333333333333;0.05296149688415967;0.0007013530394843126
668;Gimme! Gimme! Gimme! (A Man After Midnight) (ABBA);1.1171832192463538;11;0.024096385542168676;0.08421052631578947;0.040258854747616354;0.00013469218215531175
669;Giro d’Italia (TACONAFIDE);0.9293233585263756;49;0.09337349397590361;0.16062176165803108;0.15907336767568592;0.023636334604288864
670;Give Up the Goods (Just Step) (feat. Big Noyd) (Mobb Deep);0.8322904982634431;5;0.006024096385542169;0.07692307692307693;0.017495596059591896;1.2788650557702015e-06
671;Givenchy (Bedoes);0.9236207319183861;12;0.024096385542168676;0.05161290322580645;0.038830901642214435;6.0453218054220566e-05
672;Glamorous (Fergie);0.8636620797897582;15;0.024096385542168676;0.03292181069958848;0.051871596383769245;4.871147602350291e-05
673;Glances (Kyddiekafka);0.8018397210220725;10;0.02108433734939759;0.2692307692307692;0.03371097926218923;0.0001412880467979419
674;Glitter (Tyler, The Creator);0.8468636195879817;8;0.012048192771084338;0.024844720496894408;0.02543133992756702;3.2997382556928385e-06
675;Glorious (feat. Skylar Grey) (Macklemore);0.9707203276169976;61;0.0783132530120482;0.11158798283261803;0.19531009594696347;0.01738474742983491
676;Glow (Sidewalks and Skeletons);1.0;9;0.006024096385542169;0.012048192771084338;0.02702702702702703;6.469152349337322e-07
677;Glue (Bicep);0.9378837679533254;19;0.04216867469879518;0.175;0.06477875874752698;0.001323688828925243
678;Go Fuck Yourself (Two Feet);0.9750479662598504;28;0.03313253012048193;0.0650887573964497;0.08491408715175873;0.0005542619290898651
679;God's Plan (Drake);0.8467302933898905;12;0.030120481927710843;0.06134969325153374;0.03814100420675182;9.35198348925815e-05
680;Goddamn. (Bonus track) (Reto);0.9302730259046257;102;0.1927710843373494;0.3062200956937799;0.3324399101581096;0.5791553534202881
681;Godzilla (feat. Juice WRLD) (Eminem);0.8666223908918407;13;0.03313253012048193;0.11;0.04163951427708544;0.00024057909075803655
682;Gold (Imagine Dragons);0.9661274923551633;37;0.06325301204819277;0.08677685950413223;0.11315006667222635;0.004033335633991232
683;Golden (PRO8L3M);0.9188063175094131;7;0.024096385542168676;0.045714285714285714;0.02483260317593009;2.471797305497691e-05
684;Golden Trunks (Arctic Monkeys);0.8167497955375347;5;0.009036144578313253;0.01775147928994083;0.01962161670961044;6.771990797707386e-07
685;Golem (Scattle);0.8972220473762615;16;0.05120481927710843;0.288135593220339;0.053887210052628316;0.0022588182666877215
686;Gomorra (PlanBe);0.9313909505101635;22;0.0391566265060241;0.06220095693779904;0.06992424553379605;0.00048129151659510796
687;Goner (Twenty One Pilots);0.9471033022882575;30;0.05120481927710843;0.08095238095238096;0.09385708401054804;0.0017498498599781396
688;Good Engineer (Justin Hurwitz);1.0;11;0.012048192771084338;0.03669724770642202;0.03303303303303303;1.0649867869610825e-05
689;Good Evening, Mr. Hunt (Lorne Balfe);0.9566656148425213;14;0.02108433734939759;0.040229885057471264;0.04309304571362709;4.7568632234807634e-05
690;Good Life (Kanye West);0.6840772946859903;3;0.015060240963855422;0.023474178403755867;0.010271430851140996;7.575325911347636e-07
691;Good Morning (Kanye West);0.9386716892049892;26;0.060240963855421686;0.09216589861751152;0.08174618314397805;0.002190728785238197
692;Good Old Days (feat. Kesha) (Macklemore);0.8211225037582799;7;0.018072289156626505;0.03488372093023256;0.022192500101575134;8.010621304954495e-06
693;Goodbye Angels (Red Hot Chili Peppers);0.8531348959748152;6;0.015060240963855422;0.021929824561403508;0.020495733236632195;3.1096921092846646e-06
694;Gorgeous (Kanye West);0.9496339979697138;27;0.045180722891566265;0.06172839506172839;0.08270085868204714;0.0008823128791028352
695;Goth Bb (Ritualz);0.9212227244534816;19;0.0391566265060241;0.21666666666666667;0.06362799598327352;0.001351168921924355
696;Grand Prix (Taco Hemingway);0.9679903409152486;52;0.0572289156626506;0.27941176470588236;0.15987828453555156;0.017828543035312068
697;Gravitational Constant (From Stellaris Original Game Soundtrack) (Paradox Interactive);0.9424741879645657;21;0.03614457831325301;0.14457831325301204;0.06509581478433937;0.0008989266094447973
698;Great Filter (Epic Mountain);0.9678446310116087;17;0.024096385542168676;0.07476635514018691;0.0523159260006275;0.00015812013850393408
699;Greatest (Eminem);0.8059648065062888;13;0.009036144578313253;0.017341040462427744;0.04114535048230303;2.4253665596981974e-06
700;Greenback Boogie (Ima Robot);0.8481377778097686;5;0.006024096385542169;0.07692307692307693;0.017828722056061203;1.3406129159803609e-06
701;Gretzkii / (Bedoes);0.9726085858585858;11;0.012048192771084338;0.08163265306122448;0.035048958048958044;2.3084164773067228e-05
702;Grey Veils (Chainless);0.9889732400935463;63;0.11746987951807229;0.2468354430379747;0.1900729350329939;0.09150194752032424
703;Grieg: Peer Gynt (Death Of Aase) - Solomon Grey's Paradise Lost Rework (Edvard Grieg);0.9327001518218623;43;0.08132530120481928;0.13917525773195877;0.13444326512747565;0.012625118737587405
704;Ground Zero (PRO8L3M);1.0015443279461367;84;0.1536144578313253;0.3269230769230769;0.26166473432827;0.3325079225393478
705;Grubo-chude psy (Taco Hemingway);1.0;15;0.030120481927710843;0.3125;0.04504504504504504;0.0009025860690035365
706;Gry losowe (PRO8L3M);0.8591937857019215;5;0.012048192771084338;0.022857142857142857;0.018061130630370723;1.6458508783484053e-06
707;Grzech (Reto);1.0071604366847209;10;0.015060240963855422;0.023923444976076555;0.03024505815870033;9.572207103233596e-06
708;Gubię kroki (White 2115);0.992853316836364;62;0.08132530120481928;0.2621359223300971;0.18783711399606887;0.04592302368318591
709;Gucci Mane (Deemz);0.932974882202717;72;0.16265060240963855;0.3375;0.22974156258445286;0.2682114503258058
710;Guilt Trip (Kanye West);0.9417423406801695;38;0.060240963855421686;0.10810810810810811;0.11877831323894028;0.004556784160725001
711;Guilty Conscience (Eminem);1.003678935917953;6;0.015060240963855422;0.027777777777777776;0.01808430515167483;5.120980519126829e-06
712;Gustaw (Bedoes);0.8997749174198059;30;0.08734939759036145;0.13875598086124402;0.09727296404538444;0.008019672521502399
713;Guzik (Włodi);0.9880298398905073;92;0.11746987951807229;0.18396226415094338;0.29077154447228143;0.12293787270783021
714;Gyalchester (Drake);0.9538428426548112;10;0.024096385542168676;0.10256410256410256;0.03150832212973851;9.617572742993627e-05
715;GŁÓWNY (Jan-Rapowanie);1.0;7;0.0030120481927710845;0.010526315789473684;0.021021021021021023;9.692262561361109e-08
716;Głos (Jan-Rapowanie);0.9357768130566242;26;0.06927710843373494;0.14375;0.08149407681273904;0.004484027712104432
717;Głupi byt (Taco Hemingway);0.9364825269142064;161;0.22289156626506024;0.32456140350877194;0.5005822516238101;1.6108203286503275
718;HAUTE COUTURE (TUZZA Globale);0.9756404404244813;24;0.05421686746987952;0.1935483870967742;0.07617613048359313;0.0035872255338970545
719;HUMBLE. (Kendrick Lamar);0.9731141242937852;57;0.09939759036144578;0.13580246913580246;0.17533587825113248;0.03032474678837569
720;Habits (Stay High) (Tove Lo);0.9380033439078443;60;0.10542168674698796;0.1440329218106996;0.19154422638358382;0.036984201666517925
721;Habits of My Heart (Jaymes Young);0.9364638077469035;71;0.12048192771084337;0.2185792349726776;0.22497629014940623;0.09370471327066152
722;Hack3d by GH05T 2.0 (PRO8L3M);0.9046941048567279;30;0.04819277108433735;0.07142857142857142;0.09508796897893536;0.0012560974192994561
723;Had Some Drinks (Two Feet);0.9846347993490062;49;0.06325301204819277;0.09012875536480687;0.15079992422462257;0.006652314895184595
724;Hai Domo (Cao White);1.010617756159615;54;0.02710843373493976;0.34615384615384615;0.17602351308485786;0.005886145099174364
725;Hai Ha (Otsochodzi);0.8784779842153023;19;0.0391566265060241;0.061611374407582936;0.06331372859209387;0.0003485264512412232
