;trackName;artists;primaryArtist;album;durationMs;explicit;artistGenres;popularity;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;timeSignature
4277;Time Fades Away;['Two Feet'];Two Feet;Time Fades Away;185080;False;['indie poptimism', 'modern rock', 'pop'];49;0.561;0.555;9.0;-5.332;1.0;0.0309;0.28;0.000819;0.207;0.147;120.007;4.0
4278;MANTRA;['Bring Me The Horizon'];Bring Me The Horizon;amo;233128;True;['melodic metalcore', 'metalcore', 'rock', 'uk metalcore'];64;0.5;0.817;0.0;-3.501;1.0;0.0459;0.00054;0.0;0.152;0.599;90.01;4.0
4279;Everybody Business;['Kehlani'];Kehlani;It Was Good Until It Wasn't;165009;True;['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary'];59;0.43;0.703;2.0;-3.684;1.0;0.229;0.521;0.0;0.132;0.435;45.78;3.0
4280;Gathering Strenght (Alpha Waves);['Naturalis'];Naturalis;The Deepest Dream (Binaural Beats);166400;False;['rain', 'sound'];43;0.0827;0.0148;1.0;-35.887;1.0;0.0781;0.847;0.925;0.111;0.331;73.822;4.0
4281;Nie Interesuje;['Zeamsone'];Zeamsone;Nie Interesuje;182000;True;['polish hip hop', 'polish trap'];33;0.751;0.583;4.0;-9.59;0.0;0.273;0.227;0.0;0.151;0.519;89.998;4.0
4282;Water;['Kanye West', 'Ant Clemons'];Kanye West;JESUS IS KING;168419;False;['chicago rap', 'rap'];58;0.505;0.281;2.0;-12.404;1.0;0.1;0.57;0.000254;0.163;0.283;82.338;4.0
4283;Dream;['Imagine Dragons'];Imagine Dragons;Smoke + Mirrors;258000;False;['modern rock', 'rock'];57;0.346;0.509;1.0;-7.693;0.0;0.0514;0.674;7.97e-05;0.0685;0.115;143.437;4.0
4284;The Hearse;['Matt Maeson'];Matt Maeson;The Hearse;222906;False;['indie poptimism', 'modern rock'];49;0.485;0.633;1.0;-6.59;0.0;0.0509;0.245;0.0;0.201;0.291;156.002;4.0
4285;Wake Up Mr. West;['Kanye West'];Kanye West;Late Registration;41066;True;['chicago rap', 'rap'];53;0.746;0.306;10.0;-9.765;1.0;0.93;0.817;0.0;0.0657;0.704;73.346;5.0
4286;2910 - Instrumental;['Włodi'];Włodi;Osad;179812;False;['polish hip hop'];9;0.713;0.288;7.0;-11.401;0.0;0.045;0.386;0.572;0.0278;0.679;143.005;4.0
4287;The Cut Off (feat. kiLL edward);['J. Cole', 'kiLL edward'];J. Cole;KOD;237295;True;['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap'];59;0.734;0.543;1.0;-7.979;1.0;0.4;0.186;0.0;0.372;0.336;78.168;4.0
4288;BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK];"['Denzel Curry', ""Twelve'len"", 'GoldLink']";Denzel Curry;TA13OO;210960;True;['dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'underground hip hop'];63;0.551;0.725;1.0;-7.619;0.0;0.189;0.194;0.0;0.0956;0.692;99.919;4.0
4289;Obscurity;['CHVRN'];CHVRN;Obscurity;252857;False;['drift phonk', 'russian electronic', 'wave'];37;0.678;0.591;8.0;-5.071;0.0;0.0566;0.00568;2.25e-06;0.112;0.228;111.981;4.0
4290;Remember the Time;['Michael Jackson'];Michael Jackson;Dangerous;239226;False;['pop', 'r&b', 'soul'];71;0.831;0.921;5.0;-2.383;0.0;0.0582;0.153;0.00224;0.305;0.795;108.002;4.0
4291;Tynk;['Sarius', 'Voskovy'];Sarius;I Żyli Krótko i Szczęśliwie;217132;True;['polish alternative rap', 'polish hip hop'];31;0.639;0.654;1.0;-7.606;1.0;0.144;0.00361;1.14e-05;0.269;0.217;140.143;4.0
4292;Scholar;['GRXGVR', 'BONES'];GRXGVR;4Ever Young;187791;True;['phonk', 'wave'];54;0.701;0.507;1.0;-10.794;0.0;0.0466;0.368;0.836;0.105;0.0919;124.375;4.0
4293;Ensueno - Morning mix;['Vibrasphere'];Vibrasphere;Lungs Of Life;452053;False;['psychedelic trance', 'psychill'];32;0.71;0.494;10.0;-9.371;0.0;0.0469;0.000205;0.768;0.0843;0.173;128.014;4.0
4294;Claws;['Son Lux'];Son Lux;We Are Rising;246825;False;['abstract hip hop'];20;0.666;0.422;2.0;-11.482;1.0;0.0359;0.14;0.123;0.121;0.131;110.038;4.0
4295;Uptown, Downtown;['Bill Charlap Trio'];Bill Charlap Trio;Uptown, Downtown;360353;False;['jazz', 'jazz trio', 'stride'];45;0.592;0.231;6.0;-16.446;0.0;0.0371;0.833;0.911;0.0992;0.377;62.693;4.0
4296;Cities of Tomorrow;['Chris Tilton'];Chris Tilton;SimCity Cities of Tomorrow;222253;False;['scorecore', 'soundtrack', 'video game music'];22;0.375;0.308;8.0;-16.531;1.0;0.0333;0.756;0.911;0.128;0.0651;120.043;4.0
4297;99 Problems;['JAY-Z'];JAY-Z;The Black Album;234626;True;['east coast hip hop', 'hip hop', 'rap'];67;0.494;0.887;6.0;-4.297;0.0;0.398;0.00661;0.0;0.103;0.548;89.554;4.0
4298;Call You Home - Faul & Wad Ad Remix;['Kelvin Jones', 'Faul & Wad Ad'];Kelvin Jones;Call You Home;271266;False;['german pop', 'uk pop'];49;0.805;0.498;1.0;-10.678;0.0;0.0386;0.84;0.11;0.0685;0.501;103.0;4.0
4299;Contingency Statement;['Justin Hurwitz'];Justin Hurwitz;First Man (Original Motion Picture Soundtrack);116746;False;['hollywood', 'movie tunes'];28;0.101;0.0674;0.0;-25.568;0.0;0.0474;0.76;0.865;0.122;0.0299;68.732;3.0
4300;Więź uzależnień;['Chada', 'ZBUKU', 'Bezczel'];Chada;Kontrabanda: Brat bratu bratem;227573;False;['polish alternative rap', 'polish hip hop'];19;0.528;0.883;0.0;-4.865;1.0;0.263;0.223;0.0;0.289;0.882;88.58;4.0
4301;Playing With Your Headphones;['Asmr Girl'];Asmr Girl;A.S.M.R Collection;164062;False;['asmr'];11;0.407;0.0238;1.0;-38.233;1.0;0.268;0.158;0.523;0.372;0.327;73.328;4.0
4302;Chcieli by być tu;['Sulin'];Sulin;Ponad tym;194817;False;['smutny rap'];9;0.727;0.753;6.0;-6.504;0.0;0.192;0.0477;0.0;0.0891;0.574;82.045;4.0
4303;Wide Awake;['Katy Perry'];Katy Perry;Katy Perry - Teenage Dream: The Complete Confection;220946;False;['dance pop', 'pop', 'post-teen pop'];70;0.514;0.683;5.0;-5.099;1.0;0.0367;0.0749;2.64e-06;0.392;0.575;159.814;4.0
4304;KUSHKOMA;['Guzior', 'Favst'];Guzior;PLEŚŃ;191142;True;['polish hip hop'];57;0.839;0.772;0.0;-5.478;0.0;0.124;0.586;0.0;0.338;0.835;139.996;4.0
4305;Ghost;['Dizzee Rascal'];Dizzee Rascal;Raskit;179266;True;['bassline', 'grime', 'instrumental grime'];46;0.746;0.73;11.0;-5.399;1.0;0.239;0.352;0.0;0.126;0.429;144.952;4.0
4306;#CTZK;['Sir Mich', 'TEDE'];Sir Mich;SKRRRT;216573;True;['polish alternative rap', 'polish hip hop'];39;0.901;0.561;1.0;-9.017;1.0;0.339;0.122;0.0;0.0985;0.824;133.989;4.0
4307;747;['Ludwig Goransson'];Ludwig Goransson;Tenet (Original Motion Picture Soundtrack) [Deluxe Edition];424802;False;['nordic soundtrack', 'scorecore', 'soundtrack'];45;0.389;0.681;7.0;-12.508;1.0;0.233;0.698;0.899;0.105;0.1;139.936;3.0
4308;Twerk;['Białas', 'Tom B.', 'Wac Toja', 'Solar', 'Koldi'];Białas;Gonimy Sny Z Ulicy (LP);236345;False;['polish hip hop', 'polish trap'];58;0.852;0.73;2.0;-5.279;1.0;0.321;0.276;0.0;0.0807;0.374;98.531;4.0
4309;Hell's Wind Staff / Killah Hills 10304;['GZA'];GZA;Liquid Swords;308626;False;['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap'];44;0.609;0.695;0.0;-11.009;1.0;0.354;0.221;4.71e-06;0.501;0.417;91.894;4.0
4310;Whistle Waltz;['Anthony Graham'];Anthony Graham;Irish Dancing Music;138997;False;[];21;0.45;0.418;4.0;-11.015;0.0;0.0342;0.849;0.427;0.658;0.599;175.79;3.0
4311;Music of the Spheres 2 (Incendiary Lemons);['Aperture Science Psychoacoustic Laboratories'];Aperture Science Psychoacoustic Laboratories;Portal 2: Songs to Test By (Collectors Edition);165786;False;['video game music'];17;0.247;0.324;2.0;-9.266;1.0;0.0438;0.123;0.544;0.183;0.0828;149.965;3.0
4312;Juliet's Rose;['Adam Taylor'];Adam Taylor;Before I Fall (Original Motion Picture Soundtrack);62146;False;[];16;0.416;0.13;9.0;-23.192;1.0;0.0356;0.936;0.939;0.124;0.0526;120.083;4.0
4313;Boys;['Lizzo'];Lizzo;Cuz I Love You (Super Deluxe);172630;False;['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen'];64;0.892;0.588;1.0;-4.287;0.0;0.11;0.00319;0.000162;0.0498;0.753;120.042;4.0
4314;Kto zobaczy;['The Dumplings'];The Dumplings;Sea You Later (Edycja Specjalna);299343;False;['polish alternative', 'polish indie', 'polish pop'];31;0.559;0.494;6.0;-8.164;0.0;0.0278;0.202;0.000275;0.22;0.265;129.995;3.0
4315;Lobby;['Otsochodzi', 'Nolyrics Beats'];Otsochodzi;Lobby;158297;True;['polish alternative rap', 'polish hip hop', 'polish trap'];40;0.804;0.723;10.0;-7.75;0.0;0.106;0.332;0.000427;0.123;0.208;93.98;4.0
4316;Trap Queen;['Fetty Wap'];Fetty Wap;Fetty Wap (Deluxe);222093;True;['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap'];76;0.746;0.873;7.0;-3.803;1.0;0.128;0.0244;0.0;0.354;0.817;148.075;4.0
4317;Amnesia;['Roxen'];Roxen;Amnesia;174125;False;['eurovision', 'romanian pop'];53;0.582;0.693;10.0;-5.522;0.0;0.135;0.125;1.38e-06;0.158;0.245;119.626;4.0
4318;I Don't Wanna Do This Anymore;['XXXTENTACION'];XXXTENTACION;Revenge;87560;True;['emo rap', 'miami hip hop'];77;0.433;0.778;4.0;-7.681;1.0;0.041;0.843;0.0;0.139;0.764;114.208;4.0
4319;Hold On (feat. Cheat Codes) - Radio Edit;['MOGUAI', 'Cheat Codes'];MOGUAI;Hold On (feat. Cheat Codes) [Radio Edit];178560;False;['edm', 'electro house', 'german techno', 'house', 'pop dance', 'progressive electro house', 'progressive house'];60;0.611;0.785;5.0;-5.721;1.0;0.0707;0.194;0.0;0.0956;0.545;125.03;4.0
4320;Without You (feat. Sandro Cavazza);['Avicii', 'Sandro Cavazza'];Avicii;AVĪCI (01);181672;True;['dance pop', 'edm', 'pop', 'pop dance'];79;0.662;0.858;2.0;-4.844;1.0;0.0428;0.00163;0.0;0.0456;0.295;133.993;4.0
4321;Plastic Jungle;['Miike Snow'];Miike Snow;Miike Snow (Deluxe Edition);234213;False;['alternative dance', 'electropop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'shimmer pop', 'swedish electropop', 'swedish indie pop', 'swedish synthpop'];28;0.721;0.841;7.0;-5.558;1.0;0.134;0.00709;0.00464;0.164;0.443;119.895;4.0
4322;Prawnkus;['Clinton Shorter'];Clinton Shorter;District 9 (Original Motion Picture Soundtrack);240226;False;['canadian soundtrack', 'epicore', 'scorecore', 'soundtrack', 'video game music'];43;0.164;0.0933;8.0;-22.457;1.0;0.04;0.923;0.87;0.109;0.0321;129.94;1.0
4323;Blue Monday;['New Order'];New Order;Substance;449160;False;['art rock', 'dance rock', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'rock', 'synthpop', 'uk post-punk'];73;0.762;0.651;0.0;-13.34;1.0;0.0655;0.00198;0.856;0.111;0.941;130.395;4.0
4324;Anima Mundi;['Dionysus'];Dionysus;Anima Mundi;213733;False;['german metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic metal', 'symphonic power metal'];45;0.442;0.964;6.0;-4.875;1.0;0.0877;3.93e-05;0.0;0.0772;0.194;115.08;3.0
4325;Flashbacks;['BOKKA'];BOKKA;Don't Kiss And Tell;243135;False;['polish alternative', 'polish electronica', 'polish indie'];13;0.524;0.782;2.0;-6.454;0.0;0.0339;0.00679;0.000474;0.187;0.586;153.966;4.0
4326;MANIFESTO (feat. Domo Genesis);['Tyler, The Creator', 'Domo Genesis'];Tyler, The Creator;CALL ME IF YOU GET LOST;175122;True;['hip hop', 'rap'];67;0.454;0.866;2.0;-5.348;1.0;0.391;0.121;0.0067;0.167;0.518;92.463;4.0
4327;The Storm;['Notaker'];Notaker;The Storm;294782;False;['complextro', 'edm', 'electro house', 'future bass', 'gaming edm'];52;0.493;0.691;6.0;-7.362;0.0;0.034;0.043;0.842;0.193;0.164;91.991;4.0
4328;Mój świat;['Popek', 'Sobota', 'Matheo'];Popek;Trzech króli;233400;False;['polish hip hop'];13;0.604;0.873;5.0;-6.436;0.0;0.0803;0.0409;0.0;0.164;0.466;134.076;4.0
4329;Kush;['Young Igi', 'Pikers'];Young Igi;Trappist;220200;True;[];41;0.756;0.402;2.0;-5.83;1.0;0.0371;0.387;0.0;0.177;0.48;119.948;4.0
4330;Research;['CASTLEBEAT'];CASTLEBEAT;VHS;155066;False;['bedroom pop', 'dreamo', 'indie garage rock', 'indie surf'];42;0.524;0.891;11.0;-9.074;1.0;0.0292;0.386;0.793;0.169;0.888;145.025;4.0
4331;Mine;['Bazzi'];Bazzi;COSMIC;131064;True;['dance pop', 'electropop', 'pop'];78;0.71;0.789;4.0;-3.874;1.0;0.0722;0.0161;2.77e-06;0.451;0.717;142.929;4.0
4332;W.D.Y.W.F.M?;['The Neighbourhood'];The Neighbourhood;I Love You.;259413;False;['modern alternative rock', 'modern rock', 'pop'];68;0.557;0.845;8.0;-2.926;0.0;0.0346;0.0303;0.00851;0.354;0.508;123.997;4.0
4333;Childism;['KIAN'];KIAN;BLISS;224146;True;['australian pop'];36;0.705;0.524;2.0;-9.44;1.0;0.0583;0.565;3.01e-05;0.369;0.451;131.996;4.0
4334;The City Gates;['Jeremy Soule'];Jeremy Soule;The Elder Scrolls V: Skyrim: Original Game Soundtrack;226058;False;['scorecore', 'soundtrack', 'video game music'];56;0.107;0.21;7.0;-18.282;0.0;0.0388;0.953;0.817;0.281;0.0388;91.227;4.0
4335;we fell in love in october;['girl in red'];girl in red;we fell in love in october / forget her;184153;False;['bedroom pop', 'bubblegrunge', 'indie pop', 'norwegian indie', 'pop'];85;0.566;0.366;7.0;-12.808;1.0;0.028;0.113;0.181;0.155;0.237;129.959;4.0
4336;Bayside Waltz (single edition);"[""The Wimshurst's Machine""]";The Wimshurst's Machine;Aquarius (the best of TWM);204613;False;[];12;0.384;0.411;4.0;-14.387;0.0;0.0847;0.221;0.836;0.344;0.506;175.891;3.0
4337;Had Enough;['Lower Than Atlantis'];Lower Than Atlantis;Safe In Sound;201773;False;['british alternative rock', 'modern alternative rock', 'modern rock'];37;0.566;0.851;2.0;-3.816;1.0;0.0771;0.00275;0.000168;0.142;0.525;93.466;4.0
4338;One Night In Bangkok - From “Chess” / Remastered 2016;['Murray Head'];Murray Head;One Night In Bangkok (From “Chess” / Remastered 2016);193440;False;['new wave pop'];63;0.954;0.451;2.0;-9.124;0.0;0.108;0.193;0.00295;0.0637;0.839;108.842;4.0
4339;Potato Salad;['Tyler, The Creator', 'A$AP Rocky'];Tyler, The Creator;Potato Salad;182493;True;['hip hop', 'rap'];75;0.538;0.612;2.0;-6.02;1.0;0.424;0.308;0.0;0.213;0.684;168.197;4.0
4340;Driving Home for Christmas;['Chris Rea'];Chris Rea;The Works;240213;False;['blues rock', 'classic rock', 'mellow gold', 'soft rock', 'sophisti-pop'];87;0.497;0.661;9.0;-9.047;1.0;0.0361;0.328;0.000317;0.211;0.894;180.225;4.0
4341;Bring Your Daughter to Work Day;['Aperture Science Psychoacoustic Laboratories'];Aperture Science Psychoacoustic Laboratories;Portal 2: Songs to Test By (Collectors Edition);161852;False;['video game music'];17;0.471;0.405;9.0;-15.894;1.0;0.0318;0.763;1.72e-06;0.101;0.608;119.842;4.0
4342;King Night;['SALEM'];SALEM;King Night (Amazon Exclusive Version);230960;False;['grave wave', 'underground hip hop'];35;0.431;0.838;1.0;-6.526;1.0;0.0679;0.000173;0.809;0.493;0.166;131.808;4.0
4343;Don't Wanna;['HAIM'];HAIM;Women In Music Pt. III;201786;False;['art pop', 'indie pop', 'metropopolis', 'pop rock'];54;0.762;0.498;8.0;-5.294;1.0;0.0481;0.161;9.55e-06;0.172;0.871;107.049;4.0
4344;Alchemie Dub;['Bluetech'];Bluetech;Elementary Particles and Prima Materia;403306;False;['downtempo', 'psychill', 'psydub', 'world fusion'];37;0.59;0.532;2.0;-11.932;1.0;0.0329;0.015;0.857;0.0594;0.57;152.029;4.0
4345;Central Park Sunday;['Marc Russo'];Marc Russo;Simcity 3000 (Original Soundtrack);331546;False;[];25;0.51;0.672;10.0;-5.589;1.0;0.0317;0.0104;0.089;0.27;0.535;79.909;4.0
4346;Alicja;['Szpaku'];Szpaku;Atypowy;158679;True;['polish hip hop'];47;0.677;0.857;8.0;-4.103;1.0;0.377;0.107;0.0;0.212;0.533;162.693;4.0
4347;Odessa;['Caribou'];Caribou;Swim;315585;False;['alternative dance', 'chillwave', 'electronica', 'electropop', 'folktronica', 'indie rock', 'indie soul', 'indietronica', 'intelligent dance music', 'new rave'];53;0.681;0.915;1.0;-5.974;1.0;0.042;0.00334;0.0841;0.354;0.606;118.029;4.0
4348;Out of Touch - Single Version;['Daryl Hall & John Oates'];Daryl Hall & John Oates;The Essential Daryl Hall & John Oates;247160;False;['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock'];57;0.803;0.718;9.0;-6.457;0.0;0.0357;0.082;0.00094;0.0791;0.933;115.023;4.0
4349;Break My Stride;['Matthew Wilder'];Matthew Wilder;I Don't Speak The Language;184480;False;['new wave pop'];75;0.917;0.588;10.0;-11.047;1.0;0.0607;0.195;0.0;0.0914;0.828;110.077;4.0
4350;Out Of My Head;['Black Eyed Peas'];Black Eyed Peas;THE E.N.D. (THE ENERGY NEVER DIES);231893;False;['dance pop', 'pop', 'pop rap'];35;0.928;0.47;7.0;-6.712;1.0;0.133;0.00443;0.0203;0.113;0.711;121.04;4.0
4351;It's All Coming Back to Me Now;['Céline Dion'];Céline Dion;Falling into You;456866;False;['canadian pop', 'dance pop'];75;0.384;0.438;0.0;-9.149;1.0;0.0362;0.753;0.0;0.101;0.287;87.903;4.0
4352;Solo (feat. Demi Lovato);['Clean Bandit', 'Demi Lovato'];Clean Bandit;Solo (feat. Demi Lovato);222653;False;['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky'];74;0.737;0.636;11.0;-4.546;0.0;0.0437;0.0441;6.66e-05;0.35;0.565;105.005;4.0
4353;Cowboy Boots;['Macklemore & Ryan Lewis'];Macklemore & Ryan Lewis;The Heist;255868;False;['dance pop', 'pop', 'pop rap', 'seattle hip hop'];41;0.595;0.627;8.0;-9.138;1.0;0.236;0.0347;0.00672;0.0998;0.502;145.999;4.0
4354;Jail;['Kanye West'];Kanye West;Donda;297000;False;['chicago rap', 'rap'];77;0.458;0.571;4.0;-6.739;1.0;0.0949;0.535;0.000305;0.0846;0.586;110.013;4.0
4355;Spring (The Valley Comes Alive);['ConcernedApe'];ConcernedApe;Stardew Valley (Original Game Soundtrack);262689;False;['indie game soundtrack', 'video game music'];44;0.638;0.203;9.0;-18.743;1.0;0.0397;0.12;0.338;0.118;0.506;118.99;3.0
4356;The Wire;['HAIM'];HAIM;Days Are Gone;245293;False;['art pop', 'indie pop', 'metropopolis', 'pop rock'];60;0.547;0.635;2.0;-5.569;1.0;0.137;0.0127;5.01e-06;0.0585;0.525;113.678;4.0
4357;no turning back;['Koda'];Koda;no turning back;241111;False;['chillstep'];47;0.512;0.279;4.0;-9.442;0.0;0.0303;0.0425;0.0032;0.102;0.0504;107.788;4.0
4358;Powiedz na osiedlu 2020;['Pezet', 'Onar', 'Płomień 81', 'Kali', 'Paluch'];Pezet;Szkoła 81;276037;False;['polish hip hop'];42;0.664;0.761;4.0;-4.776;0.0;0.204;0.121;0.0;0.422;0.202;129.919;4.0
4359;Najlepsze Dni;['Eis', 'Bedoes'];Eis;Najlepsze Dni;247745;True;['polish alternative rap'];39;0.742;0.77;10.0;-7.426;0.0;0.317;0.0597;0.0;0.199;0.924;95.324;4.0
4360;INCOMING;['MC ORSEN'];MC ORSEN;INCOMING;140160;True;['drift phonk'];76;0.905;0.876;2.0;-5.467;1.0;0.0422;0.00391;0.841;0.058;0.31;124.976;4.0
4361;Sorrow (feat. Willow);['Tyler Cole', 'Williw'];Tyler Cole;Stranger;177927;False;['bedroom soul'];28;0.609;0.647;9.0;-7.281;1.0;0.0621;0.483;0.000689;0.113;0.585;122.94;4.0
4362;New Rules;['Dua Lipa'];Dua Lipa;Dua Lipa (Deluxe);209320;False;['dance pop', 'pop', 'uk pop'];82;0.762;0.7;9.0;-6.021;0.0;0.0694;0.00261;1.56e-05;0.153;0.608;116.073;4.0
4363;Blood Dragon Theme;['Power Glove'];Power Glove;Far Cry 3: Blood Dragon (Original Game Soundtrack);184000;False;['cyberpunk', 'dark clubbing', 'synthwave'];45;0.493;0.92;10.0;-6.39;0.0;0.0331;0.000472;0.687;0.0907;0.804;144.009;4.0
4364;Whitehall;['Christophe Beck'];Christophe Beck;Edge of Tomorrow (Original Motion Picture Soundtrack);129066;False;['canadian soundtrack', 'soundtrack'];14;0.528;0.0545;10.0;-25.256;1.0;0.0415;0.98;0.888;0.102;0.0399;125.918;4.0
4365;Mojżesz;['Żabson'];Żabson;Trapollo;204904;False;['polish hip hop', 'polish trap'];30;0.813;0.631;11.0;-4.769;1.0;0.0638;0.434;8.51e-06;0.555;0.497;124.066;4.0
4366;Where The Wild Things Are;['Zeds Dead', 'ILLENIUM'];Zeds Dead;Where The Wild Things Are;299240;False;['brostep', 'canadian electronic', 'dubstep', 'edm', 'electro house', 'electronic trap', 'progressive electro house', 'vapor twitch'];53;0.344;0.672;6.0;-5.888;0.0;0.0586;0.00877;1.04e-06;0.196;0.133;164.197;4.0
4367;Hands On;['Kanye West', 'Fred Hammond'];Kanye West;JESUS IS KING;203174;False;['chicago rap', 'rap'];58;0.514;0.393;1.0;-8.72;0.0;0.529;0.558;0.0;0.282;0.598;78.039;4.0
4368;Normal;['Eminem'];Eminem;Kamikaze;222477;True;['detroit hip hop', 'hip hop', 'rap'];63;0.907;0.64;6.0;-6.542;1.0;0.354;0.261;0.0;0.0785;0.803;120.995;4.0
4369;One More (feat. MØ);['Elliphant', 'MØ'];Elliphant;One More (feat. MØ);208221;True;['electropop', 'swedish indie pop'];36;0.601;0.518;6.0;-7.452;0.0;0.129;0.00182;0.000145;0.0924;0.321;183.941;4.0
4370;Mr. Rager;['Kid Cudi'];Kid Cudi;Man On The Moon II: The Legend Of Mr. Rager;294226;False;['hip hop', 'ohio hip hop', 'pop rap', 'rap'];80;0.671;0.726;7.0;-8.689;1.0;0.0272;0.389;0.882;0.14;0.581;102.002;4.0
4371;TNT;['PIH'];PIH;Dowód rzeczowy nr 3;233493;False;['polish alternative rap', 'polish hip hop'];11;0.445;0.716;1.0;-7.233;1.0;0.293;0.0645;0.0;0.173;0.667;175.911;4.0
4372;DIET_;['Denzel Curry', 'Kenny Beats'];Denzel Curry;UNLOCKED;143733;True;['dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'underground hip hop'];58;0.724;0.771;5.0;-6.208;0.0;0.369;0.0889;0.0;0.362;0.867;90.565;4.0
4373;Carry On;['XXXTENTACION'];XXXTENTACION;17;129720;True;['emo rap', 'miami hip hop'];78;0.735;0.197;3.0;-13.378;0.0;0.537;0.768;0.000276;0.296;0.383;147.899;4.0
4374;We Don't Care;['Kanye West'];Kanye West;The College Dropout;239880;True;['chicago rap', 'rap'];64;0.595;0.754;11.0;-5.827;0.0;0.181;0.0142;0.0;0.247;0.647;83.155;4.0
4375;90's Babies;['Coals'];Coals;Tamagotchi;302626;False;['polish alternative', 'polish electronica'];26;0.419;0.363;10.0;-13.605;1.0;0.0256;0.0709;0.869;0.413;0.128;89.884;4.0
4376;Dzień dobry;['Belmondo'];Belmondo;Dzień dobry;138360;False;[];48;0.802;0.26;1.0;-18.054;1.0;0.202;0.0627;0.000544;0.253;0.146;142.026;4.0
4377;Save Me Pt 2 (feat. Austin Lam);['Ski Mask The Slump God', 'Austin Lam'];Ski Mask The Slump God;STOKELEY;188706;True;['miami hip hop', 'rap', 'underground hip hop'];54;0.769;0.368;0.0;-10.934;1.0;0.0988;0.371;0.0;0.12;0.482;123.078;4.0
4378;Endless Journey;['Tales of Dreamers(緑川光、小西克幸、小野坂昌也、鈴木千尋、鳥海浩輔、木村良平、逢坂良太)'];Tales of Dreamers(緑川光、小西克幸、小野坂昌也、鈴木千尋、鳥海浩輔、木村良平、逢坂良太);Endless Journey;234025;False;[];4;0.395;0.942;7.0;-3.6;1.0;0.0609;0.0278;0.0;0.136;0.264;137.088;4.0
4379;MEMORY MANAGEMENT;['Lorn'];Lorn;REMNANT;216319;False;['glitch hop', 'wonky'];35;0.442;0.379;1.0;-14.551;1.0;0.0413;0.301;0.625;0.358;0.0422;145.619;4.0
4380;The Way Life Goes (feat. Oh Wonder);['Lil Uzi Vert', 'Oh Wonder'];Lil Uzi Vert;Luv Is Rage 2;221746;True;['melodic rap', 'philly rap', 'rap', 'trap'];82;0.703;0.757;1.0;-3.612;1.0;0.05;0.617;0.0;0.106;0.696;82.008;4.0
4381;Too Long / Steam Machine;['Daft Punk'];Daft Punk;Alive 2007;421600;False;['electro', 'filter house'];50;0.381;0.721;5.0;-9.967;0.0;0.0464;0.000605;0.776;0.112;0.225;125.603;4.0
4382;Summer (Tropicala);['ConcernedApe'];ConcernedApe;Stardew Valley (Original Game Soundtrack);202000;False;['indie game soundtrack', 'video game music'];43;0.634;0.464;10.0;-17.112;1.0;0.0458;0.0015;0.0632;0.141;0.801;120.025;4.0
4383;Devils;['King Plague', 'Trash Lord'];King Plague;Lost Soul 2013-2016;226507;False;['wave'];38;0.557;0.834;0.0;-8.595;1.0;0.0745;0.00141;0.0795;0.232;0.274;141.987;4.0
